,genome_id,Actual,Predicted,Category
4398,3300027839_75,Uncultured,Uncultured,TN
4399,3300000497_1,Cultured,Cultured,TP
4400,3300022827_3,Uncultured,Uncultured,TN
4401,3300007100_15,Cultured,Cultured,TP
4402,3300017522_7,Uncultured,Uncultured,TN
4403,3300025575_20,Uncultured,Uncultured,TN
4404,3300020691_2,Uncultured,Uncultured,TN
4405,3300007929_1,Cultured,Cultured,TP
4406,3300007111_11,Uncultured,Uncultured,TN
4407,3300009787_37,Uncultured,Uncultured,TN
4408,3300029749_14,Cultured,Cultured,TP
4409,3300026987_1,Uncultured,Uncultured,TN
4410,3300011179_3,Uncultured,Uncultured,TN
4411,3300013122_68,Uncultured,Uncultured,TN
4412,3300012090_19,Uncultured,Uncultured,TN
4413,3300006744_8,Cultured,Uncultured,FN
4414,3300000823_1,Uncultured,Uncultured,TN
4415,3300028400_25,Uncultured,Uncultured,TN
4416,3300027784_57,Uncultured,Uncultured,TN
4417,3300009083_135,Uncultured,Uncultured,TN
4418,3300029791_29,Uncultured,Uncultured,TN
4419,3300028048_142,Uncultured,Uncultured,TN
4420,3300025238_4,Cultured,Cultured,TP
4421,3300026302_27,Uncultured,Uncultured,TN
4422,3300010155_7,Uncultured,Uncultured,TN
4423,3300027607_42,Uncultured,Uncultured,TN
4424,3300029564_25,Uncultured,Uncultured,TN
4425,3300013123_78,Uncultured,Uncultured,TN
4426,3300014131_2,Cultured,Cultured,TP
4427,3300029594_19,Uncultured,Uncultured,TN
4428,3300029887_17,Uncultured,Uncultured,TN
4429,3300017419_40,Uncultured,Uncultured,TN
4430,3300011978_12,Cultured,Uncultured,FN
4431,3300022849_4,Uncultured,Uncultured,TN
4432,3300005275_11,Uncultured,Uncultured,TN
4433,3300029437_20,Cultured,Cultured,TP
4434,3300014149_25,Uncultured,Uncultured,TN
4435,3300026119_14,Uncultured,Uncultured,TN
4436,3300013297_21,Uncultured,Uncultured,TN
4437,3300027284_26,Uncultured,Uncultured,TN
4438,3300026988_5,Uncultured,Uncultured,TN
4439,3300017449_5,Uncultured,Uncultured,TN
4440,3300025408_16,Uncultured,Uncultured,TN
4441,3300025856_42,Uncultured,Uncultured,TN
4442,3300012799_2,Cultured,Cultured,TP
4443,3300029720_36,Uncultured,Uncultured,TN
4444,3300022661_81,Uncultured,Uncultured,TN
4445,3300025617_33,Uncultured,Uncultured,TN
4446,3300008268_32,Uncultured,Uncultured,TN
4447,3300022181_61,Uncultured,Uncultured,TN
4448,3300020428_54,Uncultured,Uncultured,TN
4449,3300011694_4,Uncultured,Uncultured,TN
4450,3300011369_2,Uncultured,Uncultured,TN
4451,3300025740_7,Uncultured,Uncultured,TN
4452,3300011013_67,Uncultured,Uncultured,TN
4453,3300000195_10,Uncultured,Uncultured,TN
4454,3300011006_17,Uncultured,Uncultured,TN
4455,3300014001_1,Cultured,Cultured,TP
4456,3300007126_20,Uncultured,Uncultured,TN
4457,3300029220_3,Cultured,Cultured,TP
4458,3300025638_21,Uncultured,Uncultured,TN
4459,3300009704_39,Uncultured,Uncultured,TN
4460,3300011225_4,Uncultured,Uncultured,TN
4461,3300027794_26,Uncultured,Uncultured,TN
4462,3300027728_44,Uncultured,Uncultured,TN
4463,3300011570_2,Cultured,Cultured,TP
4464,3300027878_32,Uncultured,Uncultured,TN
4465,3300000930_8,Uncultured,Uncultured,TN
4466,3300029430_33,Cultured,Uncultured,FN
4467,3300026278_17,Uncultured,Uncultured,TN
4468,3300007500_27,Cultured,Cultured,TP
4469,3300025767_34,Uncultured,Uncultured,TN
4470,3300025595_10,Uncultured,Uncultured,TN
4471,3300017968_23,Uncultured,Uncultured,TN
4472,3300008103_34,Cultured,Cultured,TP
4473,3300026288_17,Uncultured,Uncultured,TN
4474,3300022227_39,Uncultured,Uncultured,TN
4475,3300000381_2,Uncultured,Uncultured,TN
4476,3300007125_47,Uncultured,Uncultured,TN
4477,3300025587_11,Cultured,Uncultured,FN
4478,3300029469_13,Cultured,Cultured,TP
4479,3300029755_12,Cultured,Cultured,TP
4480,3300029187_14,Uncultured,Uncultured,TN
4481,3300007087_4,Cultured,Cultured,TP
4482,3300028044_24,Uncultured,Uncultured,TN
4483,3300025044_8,Cultured,Cultured,TP
4484,3300008101_27,Uncultured,Uncultured,TN
4485,3300027863_363,Uncultured,Uncultured,TN
4486,3300025669_42,Uncultured,Uncultured,TN
4487,3300011998_5,Uncultured,Uncultured,TN
4488,3300029700_7,Uncultured,Uncultured,TN
4489,3300013137_281,Uncultured,Uncultured,TN
4490,3300021511_6,Uncultured,Uncultured,TN
4491,3300027848_79,Uncultured,Uncultured,TN
4492,3300006498_30,Uncultured,Uncultured,TN
4493,3300027835_107,Uncultured,Uncultured,TN
4494,3300025986_19,Uncultured,Uncultured,TN
4495,3300027328_11,Uncultured,Uncultured,TN
4496,3300021255_55,Uncultured,Uncultured,TN
4497,3300020356_7,Uncultured,Uncultured,TN
4498,3300022753_83,Uncultured,Uncultured,TN
4499,3300007780_4,Uncultured,Uncultured,TN
4500,3300029582_17,Cultured,Cultured,TP
4501,3300029825_8,Uncultured,Uncultured,TN
4502,3300029359_19,Uncultured,Uncultured,TN
4503,3300020307_13,Uncultured,Uncultured,TN
4504,3300025601_7,Uncultured,Uncultured,TN
4505,3300029408_14,Uncultured,Uncultured,TN
4506,3300024340_1,Uncultured,Uncultured,TN
4507,3300005300_8,Uncultured,Uncultured,TN
4508,3300021603_24,Uncultured,Uncultured,TN
4509,3300025629_10,Uncultured,Uncultured,TN
4510,3300026293_21,Uncultured,Uncultured,TN
4511,3300024901_3,Uncultured,Uncultured,TN
4512,3300029314_4,Uncultured,Uncultured,TN
4513,3300008619_11,Cultured,Uncultured,FN
4514,3300014014_1,Cultured,Cultured,TP
4515,3300029876_30,Uncultured,Uncultured,TN
4516,3300011140_4,Cultured,Cultured,TP
4517,3300020195_26,Uncultured,Uncultured,TN
4518,3300026311_68,Uncultured,Uncultured,TN
4519,3300029763_22,Cultured,Cultured,TP
4520,3300027327_40,Uncultured,Uncultured,TN
4521,3300007105_9,Cultured,Cultured,TP
4522,3300008404_7,Cultured,Cultured,TP
4523,3300025676_13,Uncultured,Uncultured,TN
4524,3300007098_7,Cultured,Cultured,TP
4525,3300029490_28,Cultured,Cultured,TP
4526,3300027835_36,Uncultured,Uncultured,TN
4527,3300020429_6,Uncultured,Cultured,FP
4528,3300010162_75,Uncultured,Uncultured,TN
4529,3300029492_25,Uncultured,Uncultured,TN
4530,3300017423_14,Uncultured,Uncultured,TN
4531,3300013132_120,Uncultured,Uncultured,TN
4532,3300012983_41,Uncultured,Uncultured,TN
4533,3300025240_16,Uncultured,Uncultured,TN
4534,3300013004_12,Uncultured,Uncultured,TN
4535,3300029676_12,Uncultured,Uncultured,TN
4536,3300027325_25,Uncultured,Uncultured,TN
4537,3300029608_30,Uncultured,Uncultured,TN
4538,3300020252_3,Uncultured,Uncultured,TN
4539,3300025623_27,Uncultured,Uncultured,TN
4540,3300025670_10,Cultured,Uncultured,FN
4541,3300025252_16,Uncultured,Uncultured,TN
4542,3300015214_51,Uncultured,Uncultured,TN
4543,3300027566_18,Uncultured,Uncultured,TN
4544,3300029782_8,Cultured,Uncultured,FN
4545,3300029634_6,Uncultured,Cultured,FP
4546,3300027896_37,Uncultured,Uncultured,TN
4547,3300027967_21,Cultured,Uncultured,FN
4548,3300028557_37,Uncultured,Uncultured,TN
4549,3300029394_32,Uncultured,Uncultured,TN
4550,3300026041_32,Uncultured,Uncultured,TN
4551,3300020403_15,Uncultured,Uncultured,TN
4552,3300029522_13,Uncultured,Uncultured,TN
4553,3300020603_103,Uncultured,Uncultured,TN
4554,3300006301_6,Cultured,Uncultured,FN
4555,3300025867_14,Uncultured,Uncultured,TN
4556,3300007121_14,Uncultured,Uncultured,TN
4557,3300022181_60,Uncultured,Uncultured,TN
4558,3300027898_31,Uncultured,Uncultured,TN
4559,3300008739_23,Uncultured,Uncultured,TN
4560,3300017485_4,Uncultured,Uncultured,TN
4561,3300027675_1,Uncultured,Uncultured,TN
4562,3300014050_19,Uncultured,Uncultured,TN
4563,3300028644_35,Uncultured,Uncultured,TN
4564,3300025377_2,Uncultured,Uncultured,TN
4565,3300011187_10,Uncultured,Uncultured,TN
4566,3300007728_14,Cultured,Uncultured,FN
4567,3300014786_26,Uncultured,Uncultured,TN
4568,3300017386_6,Uncultured,Uncultured,TN
4569,3300017658_27,Uncultured,Uncultured,TN
4570,3300027541_13,Uncultured,Uncultured,TN
4571,3300017419_27,Uncultured,Uncultured,TN
4572,2061766007_78,Uncultured,Uncultured,TN
4573,3300022660_66,Uncultured,Uncultured,TN
4574,3300027835_102,Uncultured,Uncultured,TN
4575,3300025668_17,Uncultured,Uncultured,TN
4576,3300008063_18,Uncultured,Uncultured,TN
4577,3300027323_11,Uncultured,Uncultured,TN
4578,3300029086_2,Cultured,Cultured,TP
4579,3300027839_25,Uncultured,Uncultured,TN
4580,3300029502_18,Cultured,Cultured,TP
4581,3300027970_49,Uncultured,Uncultured,TN
4582,3300006568_23,Uncultured,Uncultured,TN
4583,3300008080_8,Cultured,Cultured,TP
4584,3300007870_2,Cultured,Cultured,TP
4585,3300008547_8,Cultured,Cultured,TP
4586,3300011645_2,Uncultured,Uncultured,TN
4587,3300008472_29,Uncultured,Uncultured,TN
4588,3300002037_4,Uncultured,Uncultured,TN
4589,3300020385_24,Uncultured,Uncultured,TN
4590,3300006226_99,Uncultured,Uncultured,TN
4591,3300010287_24,Uncultured,Uncultured,TN
4592,3300011872_1,Cultured,Uncultured,FN
4593,3300025711_17,Uncultured,Uncultured,TN
4594,3300027909_28,Uncultured,Uncultured,TN
4595,3300029729_20,Cultured,Uncultured,FN
4596,3300008520_4,Uncultured,Uncultured,TN
4597,3300022661_86,Uncultured,Uncultured,TN
4598,3300029435_12,Uncultured,Uncultured,TN
4599,3300008418_18,Cultured,Uncultured,FN
4600,3300027904_39,Uncultured,Uncultured,TN
4601,3300025671_4,Uncultured,Uncultured,TN
4602,3300013126_130,Uncultured,Uncultured,TN
4603,3300029340_20,Uncultured,Uncultured,TN
4604,3300003129_3,Uncultured,Uncultured,TN
4605,3300000205_10,Uncultured,Uncultured,TN
4606,3300029613_37,Uncultured,Uncultured,TN
4607,3300011887_3,Uncultured,Uncultured,TN
4608,3300025725_34,Uncultured,Uncultured,TN
4609,3300021306_43,Uncultured,Uncultured,TN
4610,3300029439_12,Uncultured,Uncultured,TN
4611,3300025525_4,Uncultured,Uncultured,TN
4612,3300029748_25,Uncultured,Uncultured,TN
4613,3300025731_19,Uncultured,Uncultured,TN
4614,3300021603_50,Uncultured,Uncultured,TN
4615,3300008134_7,Cultured,Cultured,TP
4616,3300029892_12,Uncultured,Uncultured,TN
4617,3300026227_1,Cultured,Uncultured,FN
4618,3300027143_8,Cultured,Cultured,TP
4619,3300021125_1,Uncultured,Uncultured,TN
4620,3300025861_25,Uncultured,Uncultured,TN
4621,3300014799_7,Cultured,Cultured,TP
4622,3300008739_8,Uncultured,Uncultured,TN
4623,3300013123_30,Uncultured,Uncultured,TN
4624,3300020053_28,Uncultured,Uncultured,TN
4625,3300020413_9,Uncultured,Uncultured,TN
4626,3300008755_33,Uncultured,Uncultured,TN
4627,3300027904_12,Uncultured,Uncultured,TN
4628,3300017513_52,Uncultured,Uncultured,TN
4629,3300009503_50,Uncultured,Uncultured,TN
4630,3300029841_19,Uncultured,Uncultured,TN
4631,3300013232_35,Uncultured,Uncultured,TN
4632,3300029793_26,Uncultured,Uncultured,TN
4633,3300013125_86,Uncultured,Uncultured,TN
4634,3300027896_110,Uncultured,Uncultured,TN
4635,3300020396_22,Uncultured,Uncultured,TN
4636,3300017989_35,Uncultured,Uncultured,TN
4637,3300008418_8,Cultured,Cultured,TP
4638,3300008503_7,Uncultured,Uncultured,TN
4639,3300010269_21,Uncultured,Uncultured,TN
4640,3300020405_7,Uncultured,Uncultured,TN
4641,3300029389_19,Cultured,Uncultured,FN
4642,3300008506_27,Uncultured,Uncultured,TN
4643,3300013123_43,Uncultured,Uncultured,TN
4644,3300027850_85,Uncultured,Uncultured,TN
4645,3300029236_9,Cultured,Cultured,TP
4646,3300011118_15,Uncultured,Uncultured,TN
4647,3300005337_31,Uncultured,Uncultured,TN
4648,3300008491_12,Uncultured,Uncultured,TN
4649,3300007124_28,Cultured,Cultured,TP
4650,3300020578_16,Uncultured,Uncultured,TN
4651,3300008754_8,Cultured,Cultured,TP
4652,3300008716_5,Cultured,Cultured,TP
4653,3300029852_17,Uncultured,Uncultured,TN
4654,3300028398_10,Uncultured,Uncultured,TN
4655,3300027630_3,Uncultured,Uncultured,TN
4656,3300025235_7,Uncultured,Uncultured,TN
4657,3300017429_9,Uncultured,Uncultured,TN
4658,3300020330_9,Uncultured,Uncultured,TN
4659,3300009381_29,Cultured,Uncultured,FN
4660,3300021518_17,Uncultured,Uncultured,TN
4661,3300029295_8,Uncultured,Uncultured,TN
4662,3300027847_65,Uncultured,Uncultured,TN
4663,3300027835_154,Uncultured,Uncultured,TN
4664,3300020330_28,Uncultured,Uncultured,TN
4665,3300008098_21,Uncultured,Uncultured,TN
4666,3300029830_32,Uncultured,Uncultured,TN
4667,3300027373_17,Uncultured,Uncultured,TN
4668,3300029392_14,Uncultured,Uncultured,TN
4669,3300026522_54,Uncultured,Uncultured,TN
4670,3300008589_6,Cultured,Cultured,TP
4671,3300024350_5,Cultured,Cultured,TP
4672,3300026473_6,Cultured,Cultured,TP
4673,3300013093_56,Uncultured,Uncultured,TN
4674,3300024313_2,Cultured,Cultured,TP
4675,3300028175_14,Uncultured,Uncultured,TN
4676,3300014815_33,Uncultured,Uncultured,TN
4677,3300024229_6,Uncultured,Uncultured,TN
4678,3300024352_1,Uncultured,Uncultured,TN
4679,3300025558_1,Uncultured,Uncultured,TN
4680,3300025255_7,Cultured,Uncultured,FN
4681,3300029404_27,Cultured,Cultured,TP
4682,3300022741_9,Uncultured,Uncultured,TN
4683,3300014039_9,Uncultured,Uncultured,TN
4684,3300027337_4,Uncultured,Uncultured,TN
4685,3300018428_22,Uncultured,Uncultured,TN
4686,3300013021_2,Uncultured,Uncultured,TN
4687,3300008500_6,Uncultured,Uncultured,TN
4688,3300027976_64,Uncultured,Uncultured,TN
4689,3300027328_8,Uncultured,Uncultured,TN
4690,3300014963_16,Cultured,Cultured,TP
4691,3300007776_14,Uncultured,Uncultured,TN
4692,3300017509_13,Uncultured,Uncultured,TN
4693,3300015206_11,Uncultured,Uncultured,TN
4694,3300027141_5,Uncultured,Uncultured,TN
4695,3300026078_25,Uncultured,Uncultured,TN
4696,3300025503_6,Uncultured,Uncultured,TN
4697,3300005101_17,Cultured,Uncultured,FN
4698,3300029488_13,Cultured,Cultured,TP
4699,3300027815_50,Uncultured,Uncultured,TN
4700,3300005627_1,Cultured,Uncultured,FN
4701,3300025690_22,Uncultured,Uncultured,TN
4702,3300027515_37,Uncultured,Uncultured,TN
4703,3300026509_36,Uncultured,Cultured,FP
4704,3300025866_13,Uncultured,Uncultured,TN
4705,3300023249_5,Uncultured,Uncultured,TN
4706,3300002242_16,Uncultured,Uncultured,TN
4707,3300021431_53,Uncultured,Uncultured,TN
4708,3300027532_17,Uncultured,Uncultured,TN
4709,3300025442_17,Uncultured,Uncultured,TN
4710,3300013131_144,Uncultured,Uncultured,TN
4711,3300021326_21,Uncultured,Uncultured,TN
4712,3300025201_4,Cultured,Uncultured,FN
4713,3300027712_27,Uncultured,Uncultured,TN
4714,3300014914_20,Uncultured,Uncultured,TN
4715,3300012155_7,Uncultured,Uncultured,TN
4716,3300025871_9,Uncultured,Uncultured,TN
4717,3300026202_6,Uncultured,Uncultured,TN
4718,3300027255_6,Uncultured,Uncultured,TN
4719,3300027370_2,Uncultured,Uncultured,TN
4720,3300000367_25,Uncultured,Uncultured,TN
4721,3300013728_2,Cultured,Cultured,TP
4722,3300025546_63,Uncultured,Uncultured,TN
4723,3300014771_12,Uncultured,Uncultured,TN
4724,3300027976_27,Uncultured,Uncultured,TN
4725,3300010274_8,Uncultured,Uncultured,TN
4726,3300028568_33,Uncultured,Uncultured,TN
4727,3300029503_18,Cultured,Cultured,TP
4728,3300027506_13,Uncultured,Uncultured,TN
4729,3300020193_11,Uncultured,Uncultured,TN
4730,3300024054_89,Uncultured,Uncultured,TN
4731,3300027958_26,Uncultured,Uncultured,TN
4732,3300014770_7,Uncultured,Uncultured,TN
4733,3300022750_9,Uncultured,Uncultured,TN
4734,3300025621_11,Cultured,Uncultured,FN
4735,3300029484_15,Uncultured,Uncultured,TN
4736,3300028416_4,Uncultured,Uncultured,TN
4737,3300024968_27,Uncultured,Uncultured,TN
4738,3300001282_9,Uncultured,Uncultured,TN
4739,3300021387_134,Uncultured,Uncultured,TN
4740,3300018428_52,Uncultured,Uncultured,TN
4741,3300007111_7,Uncultured,Uncultured,TN
4742,3300028999_5,Cultured,Cultured,TP
4743,3300027848_58,Uncultured,Uncultured,TN
4744,3300007638_22,Uncultured,Uncultured,TN
4745,3300000477_34,Uncultured,Uncultured,TN
4746,3300007976_26,Uncultured,Uncultured,TN
4747,3300029577_33,Uncultured,Uncultured,TN
4748,3300029852_23,Uncultured,Uncultured,TN
4749,3300008281_17,Uncultured,Cultured,FP
4750,3300023232_1,Uncultured,Uncultured,TN
4751,3300024261_30,Uncultured,Uncultured,TN
4752,3300026288_6,Uncultured,Uncultured,TN
4753,3300029859_6,Cultured,Cultured,TP
4754,3300009840_20,Uncultured,Uncultured,TN
4755,3300029414_18,Uncultured,Uncultured,TN
4756,3300029439_26,Uncultured,Uncultured,TN
4757,3300014656_62,Uncultured,Uncultured,TN
4758,3300006251_10,Uncultured,Uncultured,TN
4759,3300026210_15,Uncultured,Uncultured,TN
4760,3300026136_3,Uncultured,Uncultured,TN
4761,3300025455_6,Uncultured,Uncultured,TN
4762,3300029716_17,Cultured,Cultured,TP
4763,3300026113_1,Uncultured,Uncultured,TN
4764,3300020466_17,Uncultured,Uncultured,TN
4765,3300006226_80,Uncultured,Uncultured,TN
4766,3300027708_25,Uncultured,Uncultured,TN
4767,3300025488_22,Uncultured,Uncultured,TN
4768,3300020364_13,Uncultured,Uncultured,TN
4769,2035918003_1,Uncultured,Uncultured,TN
4770,3300028602_66,Uncultured,Uncultured,TN
4771,3300010312_6,Uncultured,Uncultured,TN
4772,3300017560_7,Cultured,Uncultured,FN
4773,3300028635_14,Uncultured,Uncultured,TN
4774,3300025832_38,Uncultured,Uncultured,TN
4775,3300012920_35,Uncultured,Uncultured,TN
4776,3300020220_34,Uncultured,Uncultured,TN
4777,3300000350_13,Uncultured,Uncultured,TN
4778,3300028593_33,Uncultured,Uncultured,TN
4779,3300028086_8,Uncultured,Uncultured,TN
4780,3300024054_55,Uncultured,Uncultured,TN
4781,3300011957_3,Uncultured,Uncultured,TN
4782,3300029193_9,Cultured,Uncultured,FN
4783,3300028298_27,Uncultured,Uncultured,TN
4784,3300014799_11,Cultured,Cultured,TP
4785,3300008080_19,Uncultured,Uncultured,TN
4786,3300024258_25,Uncultured,Uncultured,TN
4787,3300027870_53,Uncultured,Uncultured,TN
4788,3300017467_10,Uncultured,Uncultured,TN
4789,3300011515_2,Uncultured,Uncultured,TN
4790,3300013330_1,Cultured,Cultured,TP
4791,3300008077_36,Uncultured,Uncultured,TN
4792,3300025300_5,Uncultured,Uncultured,TN
4793,3300027796_55,Uncultured,Uncultured,TN
4794,3300026906_8,Uncultured,Uncultured,TN
4795,3300021139_7,Uncultured,Uncultured,TN
4796,3300029779_10,Uncultured,Uncultured,TN
4797,3300006747_14,Cultured,Cultured,TP
4798,3300029878_11,Cultured,Cultured,TP
4799,3300025225_8,Uncultured,Uncultured,TN
4800,3300012822_1,Uncultured,Uncultured,TN
4801,3300029881_17,Uncultured,Uncultured,TN
4802,3300011005_13,Uncultured,Uncultured,TN
4803,3300021142_24,Uncultured,Uncultured,TN
4804,3300029702_24,Uncultured,Uncultured,TN
4805,3300025666_19,Uncultured,Uncultured,TN
4806,3300015163_4,Uncultured,Uncultured,TN
4807,3300027617_4,Uncultured,Uncultured,TN
4808,3300029783_13,Cultured,Cultured,TP
4809,3300029051_16,Cultured,Cultured,TP
4810,3300025956_1,Uncultured,Uncultured,TN
4811,3300010378_5,Uncultured,Uncultured,TN
4812,3300014769_6,Uncultured,Cultured,FP
4813,3300006247_5,Cultured,Uncultured,FN
4814,3300013103_43,Uncultured,Uncultured,TN
4815,3300027736_28,Uncultured,Uncultured,TN
4816,3300007524_20,Uncultured,Uncultured,TN
4817,3300025949_29,Uncultured,Uncultured,TN
4818,3300029385_10,Cultured,Cultured,TP
4819,3300029778_14,Cultured,Cultured,TP
4820,3300007320_26,Uncultured,Uncultured,TN
4821,3300029044_11,Cultured,Cultured,TP
4822,3300009773_29,Uncultured,Uncultured,TN
4823,3300025506_13,Uncultured,Uncultured,TN
4824,3300012879_8,Uncultured,Uncultured,TN
4825,3300027970_19,Uncultured,Uncultured,TN
4826,3300014947_22,Uncultured,Uncultured,TN
4827,3300029491_10,Uncultured,Uncultured,TN
4828,3300029873_21,Uncultured,Uncultured,TN
4829,3300008640_22,Uncultured,Uncultured,TN
4830,3300025127_4,Cultured,Cultured,TP
4831,3300001598_75,Uncultured,Uncultured,TN
4832,3300027509_7,Uncultured,Uncultured,TN
4833,3300025617_11,Uncultured,Uncultured,TN
4834,3300027644_11,Uncultured,Uncultured,TN
4835,3300021472_28,Uncultured,Uncultured,TN
4836,3300010277_17,Uncultured,Uncultured,TN
4837,3300006318_4,Uncultured,Uncultured,TN
4838,3300025851_27,Uncultured,Uncultured,TN
4839,3300029053_11,Cultured,Uncultured,FN
4840,3300027976_75,Uncultured,Uncultured,TN
4841,3300013102_17,Uncultured,Uncultured,TN
4842,3300028964_11,Cultured,Uncultured,FN
4843,3300027878_64,Uncultured,Uncultured,TN
4844,3300028398_52,Uncultured,Uncultured,TN
4845,3300012833_5,Cultured,Cultured,TP
4846,3300029333_28,Uncultured,Uncultured,TN
4847,3300025105_7,Uncultured,Uncultured,TN
4848,3300029776_18,Uncultured,Uncultured,TN
4849,3300009503_255,Uncultured,Uncultured,TN
4850,3300007093_1,Cultured,Cultured,TP
4851,3300029127_28,Cultured,Uncultured,FN
4852,3300010265_5,Cultured,Cultured,TP
4853,3300014953_17,Cultured,Uncultured,FN
4854,3300005289_27,Uncultured,Uncultured,TN
4855,3300012950_6,Uncultured,Uncultured,TN
4856,3300025712_28,Uncultured,Uncultured,TN
4857,3300029880_14,Cultured,Cultured,TP
4858,3300013692_2,Cultured,Cultured,TP
4859,3300006257_10,Uncultured,Cultured,FP
4860,3300020220_81,Uncultured,Uncultured,TN
4861,3300005962_4,Uncultured,Uncultured,TN
4862,3300017958_43,Uncultured,Uncultured,TN
4863,3300011901_2,Uncultured,Uncultured,TN
4864,3300014679_1,Uncultured,Uncultured,TN
4865,3300006322_15,Cultured,Cultured,TP
4866,3300022899_3,Uncultured,Uncultured,TN
4867,3300029084_3,Cultured,Cultured,TP
4868,3300029137_7,Cultured,Cultured,TP
4869,3300014844_2,Uncultured,Uncultured,TN
4870,3300013137_109,Uncultured,Uncultured,TN
4871,3300008132_9,Uncultured,Uncultured,TN
4872,3300027285_5,Uncultured,Uncultured,TN
4873,3300006565_6,Uncultured,Uncultured,TN
4874,3300022177_22,Uncultured,Uncultured,TN
4875,3300008541_27,Uncultured,Uncultured,TN
4876,3300012593_1,Cultured,Cultured,TP
4877,3300014515_2,Uncultured,Cultured,FP
4878,3300014527_4,Cultured,Uncultured,FN
